date,target,year,month,day,day_of_week,hour,lag_1,lag_2,rolling_mean,rolling_std,expanding_mean,expanding_std,sqrt_transform,log_transform,boxcox_transform,moving_average
2021-06-12,46,2021,6,12,5,0,8.0,22.0,33.142857142857146,27.942969130168038,49.27599243856333,29.026950157124404,6.782329983125268,3.828641396489095,19.447603285900314,28.714285714285715
2021-06-13,50,2021,6,13,6,0,46.0,8.0,36.714285714285715,28.323807922631016,49.27735849056604,28.999518550918058,7.0710678118654755,3.912023005428146,20.70364675964728,33.142857142857146
2021-06-14,8,2021,6,14,0,0,50.0,46.0,25.0,17.502380790433435,49.19962335216572,29.027470396052724,2.8284271247461903,2.0794415416798357,4.70039718811372,36.714285714285715
2021-06-15,50,2021,6,15,1,0,8.0,50.0,30.428571428571427,18.653481738066517,49.20112781954887,29.000145441654507,7.0710678118654755,3.912023005428146,20.70364675964728,25.0
2021-06-16,27,2021,6,16,2,0,50.0,8.0,30.142857142857142,18.694282293690513,49.15947467166979,28.988831290225118,5.196152422706632,3.295836866004329,12.943355928332041,30.428571428571427
2021-06-17,20,2021,6,17,3,0,27.0,50.0,29.857142857142858,18.854076229722594,49.10486891385768,28.989100861263527,4.47213595499958,2.995732273553991,10.217888583454242,30.142857142857142
2021-06-18,71,2021,6,18,4,0,20.0,27.0,38.857142857142854,21.528497171799774,49.145794392523364,28.97741042047662,8.426149773176359,4.2626798770413155,26.868082385760363,29.857142857142858
2021-06-19,16,2021,6,19,5,0,71.0,20.0,34.57142857142857,22.817077981613856,49.083955223880594,28.985694893155696,4.0,2.772588722239781,8.532212897907703,38.857142857142854
2021-06-20,13,2021,6,20,6,0,16.0,71.0,29.285714285714285,22.932613499223372,49.01675977653631,29.000477645384876,3.605551275463989,2.5649493574615367,7.1835942450215216,34.57142857142857
2021-06-21,68,2021,6,21,0,0,13.0,16.0,37.857142857142854,24.788630266236794,49.05204460966543,28.985019657175837,8.246211251235321,4.219507705176107,26.02488677335457,29.285714285714285
2021-06-22,28,2021,6,22,1,0,68.0,13.0,34.714285714285715,24.383835395019975,49.01298701298701,28.97226301710904,5.291502622129181,3.332204510175204,13.314288685944925,37.857142857142854
2021-06-23,99,2021,6,23,2,0,28.0,68.0,45.0,33.91164991562635,49.105555555555554,29.02519484315934,9.9498743710662,4.59511985013459,34.290723107181705,34.714285714285715
2021-06-24,74,2021,6,24,3,0,99.0,28.0,52.714285714285715,33.41513771588304,49.151571164510166,29.018052209070675,8.602325267042627,4.30406509320417,27.700679993133743,45.0
2021-06-25,51,2021,6,25,4,0,74.0,99.0,49.857142857142854,32.431613031262025,49.154981549815496,28.991329622024807,7.14142842854285,3.9318256327243257,21.012889948001355,52.714285714285715
2021-06-26,10,2021,6,26,5,0,51.0,74.0,49.0,33.53605025441528,49.0828729281768,29.013270621800967,3.1622776601683795,2.302585092994046,5.737509901084006,49.857142857142854
2021-06-27,10,2021,6,27,6,0,10.0,51.0,48.57142857142857,34.08742262114256,49.0110294117647,29.034935895183896,3.1622776601683795,2.302585092994046,5.737509901084006,49.0
2021-06-28,85,2021,6,28,0,0,10.0,10.0,51.0,36.239941133138366,49.07706422018349,29.04917114663565,9.219544457292887,4.442651256490317,30.671326082780293,48.57142857142857
2021-06-29,28,2021,6,29,1,0,85.0,10.0,51.0,36.239941133138366,49.03846153846154,29.036522155953804,5.291502622129181,3.332204510175204,13.314288685944925,51.0
2021-06-30,27,2021,6,30,2,0,28.0,85.0,40.714285714285715,30.0317292526548,48.9981718464351,29.02521949297029,5.196152422706632,3.295836866004329,12.943355928332041,51.0
2021-07-01,73,2021,7,1,3,0,27.0,28.0,40.57142857142857,29.848825453481094,49.04197080291971,29.01679632962566,8.54400374531753,4.290459441148391,27.424289662278778,40.714285714285715
2021-07-02,33,2021,7,2,4,0,73.0,27.0,38.0,29.574764017091773,49.01275045537341,28.998392566412853,5.744562646538029,3.4965075614664802,15.11311478515461,40.57142857142857
2021-07-03,57,2021,7,3,5,0,33.0,73.0,44.714285714285715,27.414803091968917,49.027272727272724,28.973972080510553,7.54983443527075,4.04305126783455,22.831865332464492,38.0
2021-07-04,22,2021,7,4,6,0,57.0,33.0,46.42857142857143,25.16516867191067,48.97822141560798,28.970509728373685,4.69041575982343,3.091042453358316,11.02220220616371,44.714285714285715
2021-07-05,20,2021,7,5,0,0,22.0,57.0,37.142857142857146,20.028551049510718,48.92572463768116,28.970476075609273,4.47213595499958,2.995732273553991,10.217888583454242,46.42857142857143
2021-07-06,8,2021,7,6,1,0,20.0,22.0,34.285714285714285,22.786796511095957,48.85171790235081,28.996496567113983,2.8284271247461903,2.0794415416798357,4.70039718811372,37.142857142857146
2021-07-07,8,2021,7,7,2,0,8.0,20.0,31.571428571428573,24.838526142917186,48.77797833935018,29.022211713772315,2.8284271247461903,2.0794415416798357,4.70039718811372,34.285714285714285
2021-07-08,82,2021,7,8,3,0,8.0,8.0,32.857142857142854,27.43737457938575,48.83783783783784,29.030278150032252,9.055385138137417,4.406719247264253,29.873195545764343,31.571428571428573
2021-07-09,19,2021,7,9,4,0,82.0,8.0,30.857142857142858,27.931037523566083,48.78417266187051,29.031703723964934,4.358898943540674,2.9444389791664403,9.806756660734596,32.857142857142854
2021-07-10,97,2021,7,10,5,0,19.0,82.0,36.57142857142857,36.84135874646474,48.870736086175945,29.077442275367787,9.848857801796104,4.574710978503383,33.78353730228489,30.857142857142858
2021-07-11,55,2021,7,11,6,0,97.0,19.0,41.285714285714285,36.77732220501417,48.88172043010753,29.05248743428325,7.416198487095663,4.007333185232471,22.23221065603533,36.57142857142857
2021-07-12,73,2021,7,12,0,0,55.0,97.0,48.857142857142854,37.11885671474169,48.924865831842574,29.04436244611544,8.54400374531753,4.290459441148391,27.424289662278778,41.285714285714285
2021-07-13,35,2021,7,13,1,0,73.0,55.0,52.714285714285715,33.38020514074315,48.9,29.024337452896418,5.916079783099616,3.5553480614894135,15.809365846684306,48.857142857142854
2021-07-14,48,2021,7,14,2,0,35.0,73.0,58.42857142857143,27.324330689315126,48.898395721925134,28.998436181855112,6.928203230275509,3.871201010907891,20.07954154212804,52.714285714285715
2021-07-15,20,2021,7,15,3,0,48.0,35.0,49.57142857142857,28.436227731874848,48.84697508896797,28.99821249201402,4.47213595499958,2.995732273553991,10.217888583454242,58.42857142857143
2021-07-16,11,2021,7,16,4,0,20.0,48.0,48.42857142857143,29.988092875101522,48.7797513321492,29.016276238876586,3.3166247903554,2.3978952727983707,6.2323642140930415,49.57142857142857
2021-07-17,46,2021,7,17,5,0,11.0,20.0,41.142857142857146,21.098408877042296,48.77482269503546,28.99073173639276,6.782329983125268,3.828641396489095,19.447603285900314,48.42857142857143
2021-07-18,28,2021,7,18,6,0,46.0,11.0,37.285714285714285,20.605131122403186,48.73805309734513,28.978202613331675,5.291502622129181,3.332204510175204,13.314288685944925,41.142857142857146
2021-07-19,41,2021,7,19,0,0,28.0,46.0,32.714285714285715,13.780593670258245,48.724381625441694,28.954373736388998,6.4031242374328485,3.713572066704308,17.8304462249154,37.285714285714285
2021-07-20,77,2021,7,20,1,0,41.0,28.0,38.714285714285715,21.76935373190398,48.77425044091711,28.953145531049213,8.774964387392123,4.343805421853684,28.523234751227722,32.714285714285715
2021-07-21,88,2021,7,21,2,0,77.0,41.0,44.42857142857143,28.745185932355948,48.84330985915493,28.97438674826801,9.38083151964686,4.477336814478207,31.461069440656583,38.714285714285715
2021-07-22,49,2021,7,22,3,0,88.0,77.0,48.57142857142857,26.65118598272344,48.843585237258345,28.94887063543421,7.0,3.8918202981106265,20.392547085209852,44.42857142857143
2021-07-23,66,2021,7,23,4,0,49.0,88.0,56.42857142857143,21.298334386027655,48.873684210526314,28.932346553436528,8.12403840463596,4.189654742026425,25.45656900142539,48.57142857142857
2021-07-24,41,2021,7,24,5,0,66.0,49.0,55.714285714285715,21.78466039605458,48.85989492119089,28.908834065151822,6.4031242374328485,3.713572066704308,17.8304462249154,56.42857142857143
2021-07-25,1,2021,7,25,6,0,41.0,66.0,51.857142857142854,28.77747134726846,48.77622377622377,28.952747197867104,1.0,0.0,0.0,55.714285714285715
2021-07-26,18,2021,7,26,0,0,1.0,41.0,48.57142857142857,31.4157982701758,48.72251308900523,28.955985394678567,4.242640687119285,2.8903717578961645,9.389094747155276,51.857142857142854
2021-07-27,73,2021,7,27,1,0,18.0,1.0,48.0,30.843691953677222,48.76480836236934,28.948448165400006,8.54400374531753,4.290459441148391,27.424289662278778,48.57142857142857
2021-07-28,56,2021,7,28,2,0,73.0,18.0,43.42857142857143,25.902748521197136,48.77739130434782,28.924794533884764,7.483314773547883,4.02535169073515,22.532839130946833,48.0
2021-07-29,68,2021,7,29,3,0,56.0,73.0,46.142857142857146,27.52834037513928,48.810763888888886,28.91072836114615,8.246211251235321,4.219507705176107,26.02488677335457,43.42857142857143
2021-07-30,6,2021,7,30,4,0,68.0,56.0,37.57142857142857,29.579593995732605,48.73656845753899,28.940550847262067,2.449489742783178,1.791759469228055,3.581689877249706,46.142857142857146
2021-07-31,11,2021,7,31,5,0,6.0,68.0,33.285714285714285,31.132588958165595,48.67128027681661,28.95803283976724,3.3166247903554,2.3978952727983707,6.2323642140930415,37.57142857142857
2021-08-01,8,2021,8,1,6,0,11.0,6.0,34.285714285714285,30.015075577195557,48.601036269430054,28.98230098785438,2.8284271247461903,2.0794415416798357,4.70039718811372,33.285714285714285
2021-08-02,43,2021,8,2,0,0,8.0,11.0,37.857142857142854,29.231424708285942,48.59137931034483,28.958196208118615,6.557438524302,3.7612001156935624,18.48402145737314,34.285714285714285
2021-08-03,71,2021,8,3,1,0,43.0,8.0,37.57142857142857,28.83780587387062,48.62994836488812,28.94815338337963,8.426149773176359,4.2626798770413155,26.868082385760363,37.857142857142854
2021-08-04,75,2021,8,4,2,0,71.0,43.0,40.285714285714285,31.621270719323746,48.675257731958766,28.94387778901267,8.660254037844387,4.31748811353631,27.975954857853782,37.57142857142857
2021-08-05,8,2021,8,5,3,0,75.0,71.0,31.714285714285715,30.98232983338666,48.60548885077187,28.96802545964038,2.8284271247461903,2.0794415416798357,4.70039718811372,40.285714285714285
2021-08-06,23,2021,8,6,4,0,8.0,75.0,34.142857142857146,29.24852458631357,48.56164383561644,28.96255880840921,4.795831523312719,3.1354942159291497,11.416095964269688,31.714285714285715
2021-08-07,84,2021,8,7,5,0,23.0,8.0,44.57142857142857,32.45949857313028,48.62222222222222,28.974821116823172,9.16515138991168,4.430816798843313,30.406233604403177,34.142857142857146
2021-08-08,63,2021,8,8,6,0,84.0,23.0,52.42857142857143,28.553208476206557,48.64675767918089,28.956137735311106,7.937253933193772,4.143134726391533,24.59431837497863,44.57142857142857
2021-08-09,58,2021,8,9,0,0,63.0,84.0,54.57142857142857,28.28932155930421,48.66269165247019,28.933996117183604,7.615773105863909,4.060443010546419,23.129325690521892,52.42857142857143
2021-08-10,20,2021,8,10,1,0,58.0,63.0,47.285714285714285,29.87593393638813,48.613945578231295,28.93349495952471,4.47213595499958,2.995732273553991,10.217888583454242,54.57142857142857
2021-08-11,97,2021,8,11,2,0,20.0,58.0,50.42857142857143,34.13139875470064,48.69609507640068,28.977548223619074,9.848857801796104,4.574710978503383,33.78353730228489,47.285714285714285
2021-08-12,69,2021,8,12,3,0,97.0,20.0,59.142857142857146,28.875760142540376,48.73050847457627,28.965002910908876,8.306623862918075,4.23410650459726,26.307166048713587,50.42857142857143
2021-08-13,90,2021,8,13,4,0,69.0,97.0,68.71428571428571,25.843853464697588,48.800338409475465,28.99019237815735,9.486832980505138,4.499809670330265,31.983089241136394,59.142857142857146
2021-08-14,7,2021,8,14,5,0,90.0,69.0,57.714285714285715,33.504797097899704,48.729729729729726,29.016558571464486,2.6457513110645907,1.9459101490553132,4.153044884881179,68.71428571428571
2021-08-15,43,2021,8,15,6,0,7.0,90.0,54.857142857142854,33.830107751471765,48.72006745362563,28.992995752390687,6.557438524302,3.7612001156935624,18.48402145737314,57.714285714285715
2021-08-16,98,2021,8,16,0,0,43.0,7.0,60.57142857142857,37.615852787785904,48.803030303030305,29.039019935747817,9.899494936611665,4.584967478670572,34.03751738861114,54.857142857142854
2021-08-17,38,2021,8,17,1,0,98.0,43.0,63.142857142857146,34.897127730080065,48.78487394957983,29.017945912121892,6.164414002968976,3.6375861597263857,16.831856607803964,60.57142857142857
2021-08-18,3,2021,8,18,2,0,38.0,98.0,49.714285714285715,37.67277657988716,48.70805369127517,29.054142484906457,1.7320508075688772,1.0986122886681098,1.6545857045650314,63.142857142857146
2021-08-19,17,2021,8,19,3,0,3.0,38.0,42.285714285714285,38.35672164351503,48.654941373534335,29.058749734156294,4.123105625617661,2.833213344056216,8.96442708485293,49.714285714285715
2021-08-20,48,2021,8,20,4,0,17.0,3.0,36.285714285714285,32.48442850410169,48.65384615384615,29.034414575438493,6.928203230275509,3.871201010907891,20.07954154212804,42.285714285714285
2021-08-21,50,2021,8,21,5,0,48.0,17.0,42.42857142857143,29.99365012163486,48.65609348914858,29.010180293017573,7.0710678118654755,3.912023005428146,20.70364675964728,36.285714285714285
2021-08-22,43,2021,8,22,6,0,50.0,48.0,42.42857142857143,29.99365012163486,48.64666666666667,28.986874392282193,6.557438524302,3.7612001156935624,18.48402145737314,42.42857142857143
2021-08-23,96,2021,8,23,0,0,43.0,50.0,42.142857142857146,29.37929299937043,48.72545757071548,29.027047745713762,9.797958971132712,4.564348191467836,33.528772459717906,42.42857142857143
2021-08-24,42,2021,8,24,1,0,96.0,43.0,42.714285714285715,29.32413275622591,48.714285714285715,29.0041840215081,6.48074069840786,3.7376696182833684,18.158398126844915,42.142857142857146
2021-08-25,92,2021,8,25,2,0,42.0,96.0,55.42857142857143,28.51816463739758,48.78606965174129,29.033644219300953,9.591663046625438,4.5217885770490405,32.501648850135595,42.714285714285715
2021-08-26,54,2021,8,26,3,0,92.0,42.0,60.714285714285715,23.128008169852443,48.794701986754966,29.010335638778056,7.3484692283495345,3.9889840465642745,21.929941950475495,55.42857142857143
2021-08-27,64,2021,8,27,4,0,54.0,92.0,63.0,22.442519169350533,48.8198347107438,28.992901677044213,8.0,4.1588830833596715,24.883073342284877,60.714285714285715
2021-08-28,18,2021,8,28,5,0,64.0,54.0,58.42857142857143,28.082361859698466,48.76897689768977,28.995971699863755,4.242640687119285,2.8903717578961645,9.389094747155276,63.0
2021-08-29,96,2021,8,29,6,0,18.0,64.0,66.0,30.287511177601452,48.84678747940692,29.035392970359624,9.797958971132712,4.564348191467836,33.528772459717906,58.42857142857143
2021-08-30,79,2021,8,30,0,0,96.0,18.0,63.57142857142857,28.082361859698466,48.89638157894737,29.037227484148406,8.888194417315589,4.3694478524670215,29.066276791445834,66.0
2021-08-31,65,2021,8,31,1,0,79.0,96.0,66.85714285714286,26.435005651777782,48.92282430213465,29.020675840178566,8.06225774829855,4.174387269895637,25.170481262582108,63.57142857142857
2021-09-01,71,2021,9,1,2,0,65.0,79.0,63.857142857142854,24.203502304615405,48.959016393442624,29.010613974351873,8.426149773176359,4.2626798770413155,26.868082385760363,66.85714285714286
2021-09-02,18,2021,9,2,3,0,71.0,65.0,58.714285714285715,29.820095493443585,48.90834697217676,29.013870832855826,4.242640687119285,2.8903717578961645,9.389094747155276,63.857142857142854
2021-09-03,44,2021,9,3,4,0,18.0,71.0,55.857142857142854,30.185142986953966,48.900326797385624,28.990797115728004,6.6332495807108,3.784189633918261,18.80738634281977,58.714285714285715
2021-09-04,50,2021,9,4,5,0,44.0,18.0,60.42857142857143,25.565974411687243,48.9021207177814,28.967136191818096,7.0710678118654755,3.912023005428146,20.70364675964728,55.857142857142854
2021-09-05,57,2021,9,5,6,0,50.0,44.0,54.857142857142854,20.21079391009145,48.91530944625407,28.94534412155398,7.54983443527075,4.04305126783455,22.831865332464492,60.42857142857143
2021-09-06,60,2021,9,6,0,0,57.0,50.0,52.142857142857146,17.525491637693253,48.93333333333333,28.92521714272044,7.745966692414834,4.0943445622221,23.71968747311681,54.857142857142854
2021-09-07,49,2021,9,7,1,0,60.0,57.0,49.857142857142854,16.587430697454508,48.93344155844156,28.901691263531855,7.0,3.8918202981106265,20.392547085209852,52.142857142857146
2021-09-08,34,2021,9,8,2,0,49.0,60.0,44.57142857142857,14.489733639800965,48.909238249594814,28.884479872471474,5.830951894845301,3.5263605246161616,15.462772546329218,49.857142857142854
2021-09-09,19,2021,9,9,3,0,34.0,49.0,44.714285714285715,14.18584136518148,48.86084142394822,28.88612954911293,4.358898943540674,2.9444389791664403,9.806756660734596,44.57142857142857
2021-09-10,65,2021,9,10,4,0,19.0,34.0,47.714285714285715,16.10087249928072,48.88691437802908,28.870038107596613,8.06225774829855,4.174387269895637,25.170481262582108,44.714285714285715
2021-09-11,94,2021,9,11,5,0,65.0,19.0,54.0,23.860706890897692,48.95967741935484,28.903549483674563,9.695359714832659,4.543294782270004,33.016845697201944,47.714285714285715
2021-09-12,17,2021,9,12,6,0,94.0,65.0,48.285714285714285,27.530070139844558,48.908212560386474,28.90869296974979,4.123105625617661,2.833213344056216,8.96442708485293,54.0
2021-09-13,17,2021,9,13,0,0,17.0,94.0,42.142857142857146,29.22572252559132,48.856913183279744,28.913727670141576,4.123105625617661,2.833213344056216,8.96442708485293,48.285714285714285
2021-09-14,89,2021,9,14,1,0,17.0,17.0,47.857142857142854,34.26576800748607,48.92134831460674,28.93520719715808,9.433981132056603,4.48863636973214,31.722518149354418,42.142857142857146
2021-09-15,39,2021,9,15,2,0,89.0,17.0,48.57142857142857,33.97968580812728,48.905448717948715,28.914703293860796,6.244997998398398,3.6635616461296463,17.16725613405588,47.857142857142854
2021-09-16,100,2021,9,16,3,0,39.0,89.0,60.142857142857146,35.96493000794232,48.9872,28.963723375886456,10.0,4.605170185988092,34.54316460556474,48.57142857142857
